performance_score,Date,Page Views,Onload (s),Time to Interactive (s),First Contentful Paint (s),Largest Contentful Paint (s),Time to DOM Interactive (s),Time to DOM Content Loaded (s),1stByte (s),DOM Duration (s),JS Errors (Sampled),INP (s),Total Blocking Time (s),Cumulative Layout Shift,fcp_category,interaction_lcp_tbt
43,2024-03-19 00:00,0.3996760419936069,-2.04005015746543,-1.3717500271129146,-1.7451717886026106,0.38186356626907575,-1.0034197261708762,-1.298174562034011,-0.5837889415434374,-0.674174519583939,50772,0.5579358390552335,0.7610025903017918,1.1364700113758535,needs_improvement,8.9472
42,2024-03-20 00:00,-0.43694765234634747,-1.5420911844289757,-0.6837266188389783,-0.9181993016260049,0.7781018990113447,-0.45323003361875536,-0.8286766473062948,-0.22658623448593126,-0.3559544084571381,43302,0.5579358390552335,0.9687207318707427,1.1515695092192646,needs_improvement,9.728399999999999
42,2024-03-21 00:00,-0.6722765516158417,-1.7599482351324225,-0.9785937938135212,-1.0215708624980806,0.6900489361797292,-0.6733059106396037,-1.0420847903643482,-0.34565380350509994,-0.5150644640205378,39748,0.5579358390552335,0.8764015578400982,1.1343129402553664,needs_improvement,9.456
42,2024-03-22 00:00,-0.07710446999564381,-1.2931116979107489,0.10258584775980836,-1.2283139842422321,0.6460224547639224,-0.2881731258531203,-0.7006317614714643,-0.22658623448593126,0.025909724895021545,47573,0.9860936523834283,1.4072368085163074,1.1796114337855992,needs_improvement,10.516000000000002
43,2024-03-23 00:00,0.6620985215682883,-1.8533155425767582,-0.7328711480014014,-1.4867428864224201,0.42589004768488253,-0.8383628184052412,-1.1701296761991786,-0.22658623448593126,-0.5150644640205378,57136,0.7720147457193308,1.1995186669473554,1.207653358351934,needs_improvement,9.874799999999999
43,2024-03-24 00:00,1.0893937881919744,-2.0711725932802074,-0.9294492646510981,-1.590114447294496,0.40387680697697914,-0.893381787660452,-1.2128113048107902,-0.2861200189955156,-0.6105304973585788,67022,0.7720147457193308,1.2918378409780005,1.2205957850748579,needs_improvement,10.0405
42,2024-03-25 00:00,-0.5558733350888265,-1.6354584918733088,-1.1260273813007948,-0.7631419603178925,0.9542078246745758,-0.6182869413843928,-0.9567215331411272,-0.10751866546676257,-0.3559544084571381,42392,0.5579358390552335,0.8302419708247757,1.138627082496341,needs_improvement,9.594
42,2024-03-26 00:00,-0.28047162026003086,-2.0089277216506494,-1.3226054979504915,-0.8148277407539293,0.8881681025508636,-0.893381787660452,-1.1701296761991786,-0.22658623448593126,-0.674174519583939,45123,0.7720147457193308,0.8994813513477595,1.1601977937012138,needs_improvement,9.6822
42,2024-03-27 00:00,-0.4484554489747744,-1.5732136202437534,-0.6345820896765553,-0.6080846190097778,1.0202475467982879,-0.45323003361875536,-0.8286766473062948,0.011548903552406125,-0.3877764195698175,42424,0.7720147457193308,1.0148803188860653,1.168826078183163,needs_improvement,10.048499999999999
42,2024-03-28 00:00,-0.424939184393336,-1.5732136202437534,-0.6345820896765553,-0.5563988385737411,0.9982343060903845,-0.34319209510833115,-0.7859950186946852,0.07108268806198981,-0.4195984306824983,45938,0.9860936523834283,0.9225611448554207,1.1537265803397518,needs_improvement,9.8306
42,2024-03-29 00:00,0.11543709609404405,-1.7599482351324225,-0.880304735488675,-0.8665135211899683,0.734075417595538,-0.45323003361875536,-0.8286766473062948,-0.10751866546676257,-0.5150644640205378,53527,0.9860936523834283,1.0148803188860653,1.1105851579300066,needs_improvement,9.7846
42,2024-03-30 00:00,0.2791174445684658,-1.8533155425767582,-0.880304735488675,-0.9698850820620439,0.7120621768876325,-0.5632679721291796,-0.9140399045295158,-0.10751866546676257,-0.578708486245898,55407,0.7720147457193308,0.8764015578400982,1.129998798014392,needs_improvement,9.4757
42,2024-03-31 00:00,-0.3911238049117138,-1.7599482351324225,-0.5362930313517047,-0.9181993016260049,0.8441416211350569,-0.45323003361875536,-0.8286766473062948,0.07108268806198981,-0.5150644640205378,47609,0.7720147457193308,1.0610399059013877,1.199025073869985,needs_improvement,9.9835
42,2024-04-01 00:00,-0.24989818315305598,-1.3553565695403043,-0.290570385539585,-0.7114561798818535,0.7781018990113447,-0.12311621808748284,-0.5725868756366319,0.07108268806198981,-0.19684435289373697,46567,0.7720147457193308,1.130279286424372,0.9725326062188204,needs_improvement,10.0672
42,2024-04-02 00:00,-0.4047298348011857,-1.1686219546516354,0.004296789434957843,-0.5563988385737411,0.8441416211350569,-0.06809724883227199,-0.5299052470250223,0.24968404159074287,-0.1013783195556974,46551,0.5579358390552335,1.1071994929167104,0.8582078368329942,needs_improvement,10.0809
42,2024-04-03 00:00,-0.45309621352345175,-0.9818873397629637,0.3483084935719281,-0.3496557168295897,0.9982343060903845,0.20699759744378965,-0.31649710396697084,0.3092178261003272,-0.03773429733033722,47180,0.5579358390552335,1.130279286424372,0.8711502635559178,needs_improvement,10.275200000000002
42,2024-04-04 00:00,-0.563574500883008,-1.0441322113925218,0.250019435247082,-0.4530272777016654,0.8661548618429603,0.04194068967815218,-0.4018603611901918,0.3092178261003272,-0.03773429733033722,48605,0.5579358390552335,1.0148803188860653,0.7934957032183761,needs_improvement,9.9064
42,2024-04-05 00:00,-0.14413327679383442,-0.9196424681334083,0.5940311393840478,-0.6597703994458168,0.8441416211350569,0.09695965893336549,-0.35917873257858035,0.1901502570811585,0.08955374712038314,52609,0.5579358390552335,1.1764388734396947,0.8711502635559178,needs_improvement,10.227
43,2024-04-06 00:00,0.8272522196276515,-1.1686219546516354,0.4957420810592017,-1.2283139842422321,0.49192976980859465,-0.12311621808748284,-0.5725868756366319,-0.04798488095717822,-0.005912286217657839,61017,0.5579358390552335,1.2918378409780005,0.9444906816524855,needs_improvement,10.1265
43,2024-04-07 00:00,0.6939150376700808,-1.4176014411698623,-0.04484773972746524,-1.2283139842422321,0.513943010516498,-0.45323003361875536,-0.8286766473062948,-0.04798488095717822,-0.22866636400641777,61748,0.5579358390552335,1.1533590799320328,0.976846748459795,needs_improvement,9.864799999999999
42,2024-04-08 00:00,-0.5444047131251094,-0.7951527248742948,0.7414647268713215,-0.4013414972656264,0.9321945839666724,0.04194068967815218,-0.4018603611901918,0.1901502570811585,0.2168417915711035,45422,0.7720147457193308,1.130279286424372,0.8193805566642235,needs_improvement,10.212800000000001
42,2024-04-09 00:00,-0.5149663858150932,0.2318876570133909,0.7906092560337445,-0.6597703994458168,0.5799827326402103,-0.12311621808748284,-0.4445419898018013,0.24968404159074287,1.298790169402225,46042,0.7720147457193308,1.1764388734396947,0.597202231254033,needs_improvement,9.975
42,2024-04-10 00:00,0.14467477268237555,0.4808671435316179,1.6260662517949542,-1.2283139842422321,0.3158238441453636,0.15197862818857635,-0.2738154753553594,0.011548903552406125,1.6488322916417069,53084,0.9860936523834283,1.8688326786695315,0.6360295114228042,needs_improvement,11.112
42,2024-04-11 00:00,0.17613202844438988,0.4497447077168402,1.6752107809573817,-1.0732566429341197,0.46991652910069126,0.15197862818857635,-0.31649710396697084,0.011548903552406125,1.4897222360783071,53282,0.7720147457193308,1.3379974279933229,0.5907310178925714,needs_improvement,10.199
42,2024-04-12 00:00,-0.2725984681329769,-0.1727040085787273,0.44659755189677863,-1.1249424233701564,0.3598503255611723,-0.5632679721291796,-0.8286766473062948,0.011548903552406125,1.012392069388105,48540,0.5579358390552335,1.0841196994090496,0.5821027334106224,needs_improvement,9.579
43,2024-04-13 00:00,0.4325483630833114,-0.608418109985626,-0.09399226888988832,-1.590114447294496,0.02965171494261354,-1.0034197261708762,-1.2128113048107902,-0.2861200189955156,0.725993969373985,58339,0.5579358390552335,1.0841196994090496,0.5821027334106224,needs_improvement,9.27
43,2024-04-14 00:00,0.6686215809822929,-0.6706629816151813,-0.1431367980523114,-1.641800227730535,-0.014374766473193258,-1.0034197261708762,-1.2128113048107902,-0.34565380350509994,0.6623499471486233,57812,0.5579358390552335,1.1995186669473554,0.588573946772084,needs_improvement,9.4528
43,2024-04-15 00:00,-0.3587798640557788,-0.3283161876526185,0.004296789434957843,-1.3833713255503446,0.11770467777422909,-0.728324879894817,-0.9994031617527368,-0.22658623448593126,0.8851040249373846,46212,0.5579358390552335,1.1995186669473554,0.6166158713384189,needs_improvement,9.5794
43,2024-04-16 00:00,-0.6290038347854839,-0.452805930911732,-0.290570385539585,-1.0732566429341197,0.09569143706632569,-0.8383628184052412,-1.0847664189759578,0.011548903552406125,0.725993969373985,42809,0.34385693239113607,0.8071621773171144,0.597202231254033,needs_improvement,8.7882
42,2024-04-17 00:00,-0.477886132447774,-0.3905610592821766,0.05344131859738529,-0.8665135211899683,0.2717973627295568,-0.6733059106396037,-0.9567215331411272,0.011548903552406125,0.7578159804866643,45326,0.34385693239113607,0.8533217643324369,0.6101446579769567,needs_improvement,9.0356
42,2024-04-18 00:00,-0.5400276609535033,-0.2660713160230631,0.3483084935719281,-0.6080846190097778,0.42589004768488253,-0.6182869413843928,-0.8713582759179063,0.1901502570811585,0.8532820138247053,45163,0.5579358390552335,0.8764015578400982,0.6166158713384189,needs_improvement,9.2196
42,2024-04-19 00:00,-0.3195268500165031,0.07627547793949971,0.9380428435210182,-0.4530272777016654,0.44790328839278787,-0.2881731258531203,-0.6152685042482433,0.3687516106099116,1.107858102726146,49191,0.9860936523834283,1.1533590799320328,0.6360295114228042,needs_improvement,9.8021
42,2024-04-20 00:00,0.2723641145643375,-0.35943862346739897,0.4957420810592017,-0.7114561798818535,0.22777088131374804,-0.728324879894817,-0.9994031617527368,0.13061647257157416,0.821460002712023,55748,0.9860936523834283,1.037960112393727,0.6187729424589059,needs_improvement,9.3636
42,2024-04-21 00:00,0.7317185891150918,-0.608418109985626,0.15173037692223143,-0.8665135211899683,0.18374439989794122,-0.893381787660452,-1.1274480475875692,0.011548903552406125,0.5987059249232646,64001,1.2001725590475256,1.1995186669473554,0.6403436536637788,needs_improvement,9.6427
42,2024-04-22 00:00,-0.44527561277588656,-0.01709182950483611,0.3974530227343512,-0.3496557168295897,0.7560886583034413,-0.5082490028739687,-0.7859950186946852,0.3092178261003272,1.0760360916134637,50616,1.2001725590475256,1.1764388734396947,0.6295582980613426,needs_improvement,10.143
42,2024-04-23 00:00,-0.6611490358789884,0.26301009282816856,0.5448866102216248,-0.03954103421336253,0.9542078246745758,-0.34319209510833115,-0.6579501328598528,0.5473529641386646,1.2351461471768663,43121,0.9860936523834283,0.8533217643324369,0.5842598045311094,needs_improvement,9.6432
42,2024-04-24 00:00,-0.50072496197362,0.10739791375427739,0.3483084935719281,-0.19459837552147496,0.7781018990113447,-0.45323003361875536,-0.7433133900830738,0.4282853951194959,1.0760360916134637,46136,0.9860936523834283,0.945640938363082,0.588573946772084,needs_improvement,9.68
42,2024-04-25 00:00,-0.6923779320101331,0.13852034956905507,0.7414647268713215,-0.09122681464939925,0.7781018990113447,-0.45323003361875536,-0.7433133900830738,0.4878191796290803,1.1396801138388253,43398,0.9860936523834283,0.8071621773171144,0.6338724403023172,needs_improvement,9.3896
42,2024-04-26 00:00,-0.4811299857816755,0.13852034956905507,1.134620960170715,-0.03954103421336253,0.7120621768876325,-0.34319209510833115,-0.6579501328598528,0.4878191796290803,1.1396801138388253,44513,1.2001725590475256,1.037960112393727,0.6554431515071899,needs_improvement,9.8124
42,2024-04-27 00:00,0.17838122748651186,-0.14158157276394961,0.7906092560337445,-0.2979699363935507,0.49192976980859465,-0.6733059106396037,-0.9140399045295158,0.1901502570811585,1.012392069388105,52913,1.2001725590475256,0.9918005253784046,0.6338724403023172,needs_improvement,9.5142
42,2024-04-28 00:00,0.5023700368314266,-0.48392836672651246,0.3974530227343512,-0.4530272777016654,0.46991652910069126,-0.9484007569156628,-1.1701296761991786,0.13061647257157416,0.725993969373985,61182,1.414251465711623,1.1533590799320328,0.6597572937481645,needs_improvement,9.823
41,2024-04-29 00:00,-0.5497133579331084,0.3252549644577267,1.3311990768204114,0.3222594288389013,0.9982343060903845,-0.3982110643635445,-0.7006317614714643,0.5473529641386646,1.3306121805149045,44896,1.414251465711623,0.945640938363082,0.5864168756515968,needs_improvement,9.88
41,2024-04-30 00:00,-0.33203216737559077,0.9165812449385138,2.5598123058810147,0.3222594288389013,0.9982343060903845,0.26201656669900053,-0.1884522181321384,0.3687516106099116,1.7761203360924271,45257,1.628330372375719,1.037960112393727,0.5821027334106224,needs_improvement,10.0776
41,2024-05-01 00:00,-0.45408417945784174,0.5742344509759537,1.9209334267695015,0.477316770147016,1.0422607875061913,-0.12311621808748284,-0.4872236184134128,0.4878191796290803,1.5215442471909864,53211,1.8424092790398163,1.0148803188860653,0.5821027334106224,needs_improvement,10.0688
41,2024-05-02 00:00,-0.5153992180861559,0.5431120151611732,1.9209334267695015,0.5806883310190918,1.1743402317536138,0.04194068967815218,-0.35917873257858035,0.606886748648249,1.3624341916275866,45359,1.628330372375719,0.9918005253784046,0.5821027334106224,needs_improvement,10.1404
41,2024-05-03 00:00,-0.5577269655653416,0.2007652211986132,1.527777193470108,0.27057364840286463,0.8881681025508636,-0.5082490028739687,-0.7859950186946852,0.3687516106099116,1.2669681582895458,43269,1.8424092790398163,0.9687207318707427,0.5821027334106224,needs_improvement,9.828899999999999
41,2024-05-04 00:00,0.24900645960099266,-0.23494888020828544,1.134620960170715,-0.14291259508543824,0.6019959733481136,-0.6733059106396037,-0.9140399045295158,0.1901502570811585,0.9169260360500641,52761,1.628330372375719,0.9918005253784046,0.5821027334106224,needs_improvement,9.6152
41,2024-05-05 00:00,0.1221455185557001,-0.5461732383560678,0.5940311393840478,-0.14291259508543824,0.513943010516498,-0.893381787660452,-1.1274480475875692,0.1901502570811585,0.5987059249232646,49951,1.628330372375719,0.9225611448554207,0.5821027334106224,needs_improvement,9.3928
41,2024-05-06 00:00,-0.6538778359169883,0.07627547793949971,1.0854764310082918,0.37394520927494035,0.8001151397192481,-0.45323003361875536,-0.7859950186946852,0.4282853951194959,1.107858102726146,42674,1.628330372375719,0.9687207318707427,0.5821027334106224,needs_improvement,9.748499999999998
41,2024-05-07 00:00,-0.6466009030772258,0.07627547793949971,0.7906092560337445,0.16720208753078888,0.7781018990113447,-0.5082490028739687,-0.8286766473062948,0.3687516106099116,1.1396801138388253,43520,1.414251465711623,0.8994813513477595,0.5821027334106224,needs_improvement,9.5832
41,2024-05-08 00:00,0.017466992532456736,0.10739791375427739,1.3311990768204114,-0.2979699363935507,0.6240092140560171,-0.3982110643635445,-0.7433133900830738,0.011548903552406125,1.394256202740266,53431,2.056488185703914,1.6841943306082414,0.6446577959047533,needs_improvement,11.066399999999998
41,2024-05-09 00:00,-0.6647359063990079,-0.3905610592821766,0.10258584775980836,-0.03954103421336253,0.5799827326402103,-0.7833438491500279,-1.0420847903643482,0.1901502570811585,0.8532820138247053,48245,1.414251465711623,0.9918005253784046,0.5821027334106224,needs_improvement,9.595
41,2024-05-10 00:00,-0.5456162612922337,-0.01709182950483611,0.7414647268713215,0.11551630709474989,0.6240092140560171,-0.5082490028739687,-0.8286766473062948,0.24968404159074287,1.0760360916134637,41169,1.414251465711623,0.9687207318707427,0.5821027334106224,needs_improvement,9.587699999999998
42,2024-05-11 00:00,-0.04764034473569678,-0.1727040085787273,0.5448866102216248,-0.03954103421336253,0.5799827326402103,-0.6733059106396037,-0.9567215331411272,0.1901502570811585,0.9805700582754256,51197,1.2001725590475256,0.7610025903017918,0.5842598045311094,needs_improvement,9.12
42,2024-05-12 00:00,0.06023139420121339,-0.35943862346739897,0.3974530227343512,-0.19459837552147496,0.42589004768488253,-1.0034197261708762,-1.1701296761991786,0.13061647257157416,0.8532820138247053,52944,1.2001725590475256,0.8533217643324369,0.6532860803867024,needs_improvement,9.172799999999999
41,2024-05-13 00:00,-0.5981513976274047,0.07627547793949971,1.2820545476579883,0.3222594288389013,0.8661548618429603,-0.45323003361875536,-0.7433133900830738,0.4282853951194959,1.1396801138388253,42466,1.414251465711623,1.0148803188860653,0.6791709338325498,needs_improvement,9.9064
41,2024-05-14 00:00,-0.5983539593083435,-0.04821426531961379,1.3803436059828347,0.27057364840286463,0.8881681025508636,-0.5082490028739687,-0.8286766473062948,0.3687516106099116,1.0442140805007845,43073,1.2001725590475256,1.037960112393727,0.696427502796448,needs_improvement,9.9756
41,2024-05-15 00:00,-0.46895717533280806,0.10739791375427739,1.478632664307685,0.2188878679668256,0.8441416211350569,-0.45323003361875536,-0.7433133900830738,0.07108268806198981,1.1715021249515047,46398,1.414251465711623,1.130279286424372,0.6834850760735244,needs_improvement,10.1296
41,2024-05-16 00:00,-0.6850159614835614,0.3563774002725044,2.019222485094348,1.149231915815507,1.0422607875061913,0.3720545052094247,-0.1030889609089174,0.6664205331578333,0.9805700582754256,51323,0.9860936523834283,0.8533217643324369,0.6209300135793934,needs_improvement,9.7216
42,2024-05-17 00:00,-0.4071567530539426,0.26301009282816856,1.6260662517949542,0.27057364840286463,0.5799827326402103,0.15197862818857635,-0.2738154753553594,0.4878191796290803,1.1396801138388253,43819,0.9860936523834283,1.1071994929167104,0.7093699295193718,needs_improvement,9.8325
42,2024-05-18 00:00,0.4089031087522186,-0.35943862346739897,0.7906092560337445,-0.4530272777016654,0.24978412202165143,-0.45323003361875536,-0.7859950186946852,0.1901502570811585,0.7896379915993437,56721,0.9860936523834283,1.037960112393727,0.7287835696037576,needs_improvement,9.383999999999999
42,2024-05-19 00:00,0.4280929615822856,-0.6395405458004036,0.250019435247082,-0.6080846190097778,0.09569143706632569,-0.9484007569156628,-1.1701296761991786,0.07108268806198981,0.535061902697903,56372,0.34385693239113607,0.6686834162711468,0.7136840717603464,needs_improvement,8.5164
42,2024-05-20 00:00,-0.46423997241396514,-0.07933670113439148,0.7906092560337445,-0.14291259508543824,0.33783708485326697,-0.5632679721291796,-0.8286766473062948,0.3092178261003272,0.9487480471627434,47211,0.34385693239113607,0.645603622763486,0.687799218314499,needs_improvement,8.6768
42,2024-05-21 00:00,-0.3695204105436688,-0.20382644439350497,0.29916396440950505,-0.4013414972656264,0.20575764060584464,-0.6182869413843928,-0.8713582759179063,0.24968404159074287,0.7896379915993437,48414,0.12977802572703867,0.4840450682098572,0.7395689252061938,needs_improvement,8.244
43,2024-05-22 00:00,-0.4613257595514027,-0.11045913694917193,0.3974530227343512,-0.4530272777016654,0.1617311591900359,-0.5082490028739687,-0.7859950186946852,0.3687516106099116,0.8851040249373846,48033,-0.08430088093705723,0.4840450682098572,0.7309406407242447,needs_improvement,8.208
42,2024-05-23 00:00,-0.2803521853066472,-0.20382644439350497,0.4957420810592017,-0.5563988385737411,0.11770467777422909,-0.5082490028739687,-0.7859950186946852,0.3092178261003272,0.821460002712023,48050,0.12977802572703867,0.645603622763486,0.7783962053749649,needs_improvement,8.4898
43,2024-05-24 00:00,0.01441423512396918,-0.01709182950483611,0.6431756685464753,-0.8665135211899683,-0.05840124788900201,-0.34319209510833115,-0.7006317614714643,0.1901502570811585,1.0760360916134637,49467,0.12977802572703867,0.7610025903017918,0.787024489856914,needs_improvement,8.5632
43,2024-05-25 00:00,0.40953945818384696,-0.4216834950969543,0.05344131859738529,-1.1249424233701564,-0.2565204142601365,-0.7833438491500279,-1.0420847903643482,0.13061647257157416,0.725993969373985,58587,-0.08430088093705723,0.6225238292558248,0.817223485543736,needs_improvement,8.128200000000001
43,2024-05-26 00:00,0.5627878800899222,-0.608418109985626,-0.33971491470200804,-1.1249424233701564,-0.3005468956759452,-0.893381787660452,-1.1274480475875692,0.07108268806198981,0.5987059249232646,60961,-0.29837978760115463,0.4840450682098572,0.8021239877003252,needs_improvement,7.829999999999999
43,2024-05-27 00:00,0.8984211196499349,-1.0752546472072995,-1.0277383229759487,-1.2799997646782688,-0.2785336549680399,-1.2785145724469353,-1.4262194478688417,-0.04798488095717822,0.1850197804584241,67238,-0.29837978760115463,0.4148056876868734,0.8064381299412998,needs_improvement,7.717200000000001
43,2024-05-28 00:00,-0.5908047147748661,-0.3905610592821766,0.20087490608465453,-0.5047130581377021,0.11770467777422909,-0.6182869413843928,-0.8713582759179063,0.5473529641386646,0.5668839138105852,43616,-0.29837978760115463,0.20708754611792204,0.7676108497725287,needs_improvement,7.6272
43,2024-05-29 00:00,-0.6278629921107628,-0.6706629816151813,-0.04484773972746524,-0.4530272777016654,0.1617311591900359,-0.6182869413843928,-0.8713582759179063,0.606886748648249,0.2168417915711035,47104,-0.29837978760115463,0.2301673396255833,0.817223485543736,needs_improvement,7.7063999999999995
43,2024-05-30 00:00,-0.6516152601600873,-0.7640302890595171,-0.2414258563771619,-0.5563988385737411,0.1397179184821325,-0.728324879894817,-0.9994031617527368,0.6664205331578333,0.05773173600770375,49676,-0.08430088093705723,0.2532471331332446,0.8258517700256851,needs_improvement,7.734999999999999
43,2024-05-31 00:00,-0.19977467739660884,-0.5461732383560678,0.3483084935719281,-0.8148277407539293,0.1397179184821325,-0.728324879894817,-0.9567215331411272,0.4878191796290803,0.24866380268378288,49306,-0.08430088093705723,0.39172589417921216,0.9142916859656635,needs_improvement,8.008
43,2024-06-01 00:00,0.6970346786524633,-0.8885200323186306,0.15173037692223143,-1.0215708624980806,0.09569143706632569,-1.1134576646813004,-1.2554929334223996,0.3092178261003272,-0.005912286217657839,62195,-0.08430088093705723,0.2994067201485671,0.918605828206638,needs_improvement,7.791600000000001
43,2024-06-02 00:00,1.3815335951277763,-1.0752546472072995,0.05344131859738529,-1.2799997646782688,-0.05840124788900201,-1.2785145724469353,-1.383537819257232,0.07108268806198981,-0.1013783195556974,71736,-0.08430088093705723,0.39172589417921216,0.9423336105319985,needs_improvement,7.8496
43,2024-06-03 00:00,0.013067008849800962,-0.6706629816151813,0.15173037692223143,-0.6080846190097778,0.38186356626907575,-1.0034197261708762,-1.1274480475875692,0.4878191796290803,0.05773173600770375,53904,-0.29837978760115463,0.09168857857961572,0.8323229833871472,needs_improvement,7.5958
43,2024-06-04 00:00,0.47699058697720237,-0.8885200323186306,0.004296789434957843,-0.8148277407539293,0.24978412202165143,-1.0034197261708762,-1.1274480475875692,0.3092178261003272,-0.1013783195556974,57626,-0.08430088093705723,0.18400775261026078,0.8754644057968924,needs_improvement,7.6819999999999995
43,2024-06-05 00:00,0.22239826294635684,-0.7951527248742948,-0.09399226888988832,-0.8148277407539293,0.24978412202165143,-1.058438695426087,-1.1701296761991786,0.3687516106099116,0.025909724895021545,179859,-0.29837978760115463,0.16092795910259952,0.8625219790739687,needs_improvement,7.635999999999999
43,2024-06-06 00:00,0.5539000085989203,-0.2971937518378408,0.6923201977088984,-0.6597703994458168,0.2938106034374602,-0.3982110643635445,-0.7433133900830738,0.3092178261003272,0.6305279360359439,60491,0.12977802572703867,0.8994813513477595,0.909977543724689,needs_improvement,9.1476
43,2024-06-07 00:00,0.001047075141264673,-0.5461732383560678,-0.33971491470200804,-0.6597703994458168,0.11770467777422909,-0.7833438491500279,-1.0420847903643482,0.3092178261003272,0.4714178804725442,52419,-0.29837978760115463,0.2532471331332446,0.8150664144232489,needs_improvement,7.718
43,2024-06-08 00:00,0.5045762392903305,-1.2619892620959712,-1.3226054979504915,-1.0732566429341197,-0.0804144885969054,-1.3335335417021488,-1.468901076480453,0.13061647257157416,-0.13320033066837678,61223,-0.512458694265252,0.045528991564293714,0.7676108497725287,needs_improvement,7.1645
43,2024-06-09 00:00,0.6564535479315607,-1.2931116979107489,-1.0277383229759487,-1.1249424233701564,-0.19048069213642435,-1.4435714802125728,-1.5115827050920627,0.07108268806198981,-0.13320033066837678,58459,-0.29837978760115463,0.13784816559493826,0.8538936945920196,needs_improvement,7.26
43,2024-06-10 00:00,0.009871884976880027,-0.8262751606890725,-0.5854375605141279,-0.6080846190097778,0.2717973627295568,-1.058438695426087,-1.2128113048107902,0.4878191796290803,0.08955374712038314,52145,-0.08430088093705723,0.02244919805663245,0.7956527743388632,needs_improvement,7.376000000000001
43,2024-06-11 00:00,0.33592166387738404,-0.9196424681334083,-0.9294492646510981,-0.8665135211899683,0.33783708485326697,-1.1684766339365111,-1.2554929334223996,0.4878191796290803,-0.03773429733033722,68279,-0.29837978760115463,-0.06986997597401261,0.7179982140013209,needs_improvement,7.2383999999999995
43,2024-06-12 00:00,0.1218875390563913,-1.0752546472072995,-1.2734609687880685,-0.9181993016260049,0.40387680697697914,-1.4435714802125728,-1.383537819257232,0.4878191796290803,-0.19684435289373697,60339,-0.29837978760115463,-0.16218915000465767,0.6058305157359822,needs_improvement,7.0984
43,2024-06-13 00:00,0.08805400546185474,-0.7951527248742948,-1.0277383229759487,-0.7114561798818535,0.38186356626907575,-1.2234956031917246,-1.2554929334223996,0.5473529641386646,0.025909724895021545,61897,-0.08430088093705723,-0.23142853052764145,0.5928880890130585,needs_improvement,6.9434000000000005
43,2024-06-14 00:00,0.4104118110833616,-0.7329078532447395,-0.7328711480014014,-0.6597703994458168,0.2717973627295568,-0.9484007569156628,-1.0420847903643482,0.5473529641386646,0.025909724895021545,62282,-0.08430088093705723,-0.23142853052764145,0.5821027334106224,needs_improvement,6.8689
43,2024-06-15 00:00,0.7529120827231238,-1.0441322113925218,-1.175171910463218,-0.9698850820620439,0.02965171494261354,-1.3335335417021488,-1.3408561906456207,0.4878191796290803,-0.19684435289373697,68892,-0.29837978760115463,-0.34682749806594776,0.5928880890130585,needs_improvement,6.4799999999999995
43,2024-06-16 00:00,0.692408246298192,-1.2931116979107489,-1.3717500271129146,-1.2283139842422321,-0.12444097001271416,-1.608628387978208,-1.5542643337036741,0.3687516106099116,-0.3877764195698175,67445,-0.512458694265252,-0.39298708508127034,0.6446577959047533,needs_improvement,6.2905999999999995
43,2024-06-17 00:00,-0.15103757257903974,-1.0752546472072995,-1.0277383229759487,-0.7631419603178925,0.2938106034374602,-1.2785145724469353,-1.298174562034011,0.606886748648249,-0.2604883751190971,54210,-0.29837978760115463,-0.2545083240353027,0.6166158713384189,needs_improvement,6.8376
43,2024-06-18 00:00,-0.11137561325937828,-1.013009775577744,-0.880304735488675,-0.7631419603178925,0.2938106034374602,-1.2234956031917246,-1.2554929334223996,0.606886748648249,-0.22866636400641777,56038,-0.29837978760115463,-0.2083487370199802,0.6015163734950076,needs_improvement,6.93
43,2024-06-19 00:00,0.09286293442489632,-1.0441322113925218,-0.831160206326252,-0.9181993016260049,0.24978412202165143,-1.3335335417021488,-1.1274480475875692,0.5473529641386646,-0.19684435289373697,73995,0.12977802572703867,-0.1391093564969964,0.6187729424589059,needs_improvement,7.037999999999999
42,2024-06-20 00:00,-0.2957975134782282,-0.6706629816151813,-0.6837266188389783,-0.6597703994458168,0.44790328839278787,-1.1134576646813004,-0.7433133900830738,0.7259543176674177,0.05773173600770375,83153,0.5579358390552335,-0.11602956298933514,0.6209300135793934,needs_improvement,7.222600000000001
42,2024-06-21 00:00,-0.05386433902642853,-0.5461732383560678,-0.5362930313517047,-0.7114561798818535,0.40387680697697914,-1.058438695426087,-0.7433133900830738,0.6664205331578333,0.1531977693457419,80457,0.7720147457193308,0.06860878507195498,0.6360295114228042,needs_improvement,7.5654
42,2024-06-22 00:00,0.2832680480684564,-0.9196424681334083,-0.7328711480014014,-1.0732566429341197,0.22777088131374804,-1.3885525109573595,-0.9994031617527368,0.5473529641386646,-0.1013783195556974,91041,0.5579358390552335,-0.0006305954510288171,0.6770138627120628,needs_improvement,7.2981
43,2024-06-23 00:00,0.5469030312898892,-1.2931116979107489,-1.0768828521383718,-1.331685545114308,0.09569143706632569,-1.6636473572334212,-1.2554929334223996,0.3687516106099116,-0.3559544084571381,93270,0.5579358390552335,-0.02371038895869008,0.7330977118447322,needs_improvement,7.157400000000001
41,2024-06-24 00:00,-0.37743847021319504,-0.5461732383560678,0.20087490608465453,0.7874314527632432,1.7246712494512104,0.3720545052094247,0.36640895381879707,0.7854881021770014,-0.7059965306966184,76879,0.7720147457193308,-0.06986997597401261,0.8668361213149433,needs_improvement,8.2212
